id_actividad,id_usuario,id_dispositivo,id_plan,pais,Longitud,Latitud,duracion,fecha_hora
bbf9ea4b-92da-4d5a-8fef-e9c8bf1fb232,6073dae1-6fca-4a30-bb61-81c1739ad30a,9c9d7ede-4915-4fd1-a6d8-3ec8ff453c36,5e91d1d7-7a6d-45c5-bf45-af03bdc65f63,China,106.3456,35.3371,1.36,02/28/2023 05:34
b17e5626-7322-41f6-8a21-4af6c3287764,634264b8-26d7-4cd7-bce6-541b3992faf5,af1e4b22-9836-4ff4-bfb0-c87508e73036,9486001c-d371-4452-863e-13f6b2b4cd18,China,106.3456,35.3371,2.12,10/16/2023 02:16
85973b7a-ccbc-4685-a730-a1ebf9ae21da,91971f49-2484-4442-8901-fb3100a8398f,5d5aa38b-9e5e-412d-b86b-e7528bcf5933,ae8ad1f2-6948-4834-a3e8-7d67f3a2d137,Brazil,-47.9247,-38.5258,2.4,04/18/2023 14:43
450dfea1-0901-4031-af93-ad709294dcff,0075f59b-4ec7-49be-9ab7-75e3edf0a5f5,39e8db1f-0258-459f-9aa4-cbceb3f15dbc,ad24d4a2-6d6a-4fdf-86ec-f76929fdeb10,Russia,100.6432,60.0272,1.03,04/04/2023 02:09
403e65e0-fb25-4c9d-933d-5b1d34aa0d22,dab0b8a3-0fd7-4995-8989-cb3704574b7a,6188ae01-946b-40e8-b472-41b6458ae3bd,45d226cb-97e2-468d-b960-ec20370809f9,Indonesia,112.6225,-7.7611,2.06,06/14/2023 20:30
2e97bcf6-f08d-4389-8597-e31bf8594a67,60e15872-eddb-4109-a31c-74176991236f,0b8d0acd-7391-4498-a529-a506ada0779e,6d2e59c2-d835-4d09-afd5-9c09b3828f9c,China,106.3456,35.3371,3.41,03/14/2023 23:00
97a271fd-5536-4542-9729-03b72ee45dfd,b54cc38b-9916-4b9a-902f-3234030e5ad6,cac63327-f1b8-4ba4-bc67-16bc66edc032,3daa65e4-958b-4eb2-8974-52973b14d76c,Malaysia,103.3027,4.6123,3.27,09/27/2023 11:21
1464ffdb-52a1-4cae-a9b1-51ec670e0975,bc1cb69e-5aa0-496c-ac11-368c2249ffd7,a8ec5dc7-b977-4322-8542-c7889ee7590b,a862dc28-bd36-4575-a687-839c8bf9fb99,Serbia,21.0284,44.0241,3.37,08/03/2023 23:13
a0aef17f-da73-46f3-8d2e-6349b22df94f,6b063767-94ad-4b59-b985-61aae1571918,5f6742cf-0cc3-4994-8ae8-8d67aaf586b4,03469e27-a2dd-4368-99a3-f96625f35dcd,Morocco,-7.5938,33.685,3.86,01/28/2023 15:36
b3b399f8-ded7-4ea6-9855-808addbdd22d,35d25e54-e08b-4753-8be3-621cf534e269,9c9d7ede-4915-4fd1-a6d8-3ec8ff453c36,cd4d63b1-f532-45d1-a117-e828eebad63b,United Kingdom,-0.1257,51.5086,3.74,01/26/2023 21:32
90bc90f6-0c3d-43d2-8695-eef708f1c59c,662d8bde-cd9f-4176-a02b-fb8ce2e55b15,af1e4b22-9836-4ff4-bfb0-c87508e73036,8786b492-1eb5-455e-ab37-26945e2bdc04,United States,-122.419,37.7749,3.12,03/05/2023 03:36
1ccbedcd-1726-4dc2-877a-02f8b1c6b045,a3563d25-09b5-4fa5-b77a-68277c9b6d6d,5d5aa38b-9e5e-412d-b86b-e7528bcf5933,dc1862f2-debb-4d6b-970b-94e845de677d,Indonesia,112.6225,-7.7611,1.05,05/19/2023 18:32
c8975922-7ccd-4ee3-8a10-7405f57c0631,fd4dc821-9ee9-4eff-a1cf-48f072706b05,39e8db1f-0258-459f-9aa4-cbceb3f15dbc,1ef99c15-2172-4791-bb52-2b132ee2cf18,Indonesia,112.6225,-7.7611,2.55,12/19/2022 09:03
65ec8f25-3efc-4363-a105-ca0434e35ad2,873e81cb-aed7-4698-8ea7-a8053f3c1772,6188ae01-946b-40e8-b472-41b6458ae3bd,ca99d08e-7783-466f-a24e-3207935fc6c1,Peru,-77.0992,-10.7937,1.58,01/05/2023 02:15
c31f37be-4ad6-4f38-ae1a-58971abfa349,ca4ae7a3-a2f8-45e2-b47f-4af69d7f95c1,0b8d0acd-7391-4498-a529-a506ada0779e,56eca8aa-8e96-43f5-a99f-1e5bdf5abf8f,Mali,-1.4102,17.6434,1.43,10/22/2023 15:28
d240bd7f-d947-41da-8949-1755388c8596,723797b8-3ff5-4fcd-8b3e-8e78f944ea8d,cac63327-f1b8-4ba4-bc67-16bc66edc032,0130b901-c4b4-4774-9dd2-d09e5f88d9d5,China,106.3456,35.3371,2.37,12/15/2022 14:16
559b9189-6eea-4ae2-96b7-75a70f45c2fd,6289e124-b872-4e3b-aea8-6f89ffd3738f,a8ec5dc7-b977-4322-8542-c7889ee7590b,8e531254-3f29-4ecd-be73-ab61208af25f,Portugal,-9.1356,38.7219,2.74,11/05/2023 19:46
05c78ef0-5078-4dfc-9989-e7ae0ff86f1d,bf4dc7fc-2999-47cb-b7be-c7855fab5783,5f6742cf-0cc3-4994-8ae8-8d67aaf586b4,341b5fbd-b0b7-4e47-85c4-fd1ea3656dc3,Czech Republic,14.4207,50.088,1.35,01/18/2023 07:49
3812ee08-5884-49b6-b441-501111e4de33,b93c0565-f000-4642-86d5-9ea61a171884,9c9d7ede-4915-4fd1-a6d8-3ec8ff453c36,b112c148-da95-4d21-ba42-7ddf77409e10,Sweden,16.5795,60.1282,1.88,06/27/2023 00:14
79e2161a-0f91-440c-a251-cfdfb2871deb,da68ed5b-ccb0-4183-ae83-ba48571dc586,af1e4b22-9836-4ff4-bfb0-c87508e73036,7e4a404b-8627-4993-bfde-71bdd1745e33,France,2.2114,46.2272,2.1,11/07/2023 11:50
dae33eaa-0d25-4da4-b67c-e73003474bc8,7d1ce0b2-8c42-4e11-af92-864c6358d2ae,5d5aa38b-9e5e-412d-b86b-e7528bcf5933,1a257404-2741-4d5b-aae3-90f1e49b0471,Germany,10.4515,51.1657,,02/06/2023 10:17
67c9c645-9f7b-4537-ab01-0b2a4661bafe,66a5a084-68cb-47cb-8d23-4b689e432e01,39e8db1f-0258-459f-9aa4-cbceb3f15dbc,296f1010-fd8b-4feb-a7dc-64d429099a65,China,106.3456,35.3371,1.71,10/24/2023 13:32
634fe0af-d5b1-4b1a-8279-631f36cd8abe,ccbe9b91-4ac6-42bb-87f0-18bc8c5b87cb,6188ae01-946b-40e8-b472-41b6458ae3bd,d3c2f38b-249f-40c1-8230-d0ee763aa16e,Brazil,-47.9247,-38.5258,3.8,11/01/2023 18:36
8627d674-123e-4c6b-ab33-3614cc88b0bd,3c807db0-9c4c-4a4a-b1c1-00df83931a46,0b8d0acd-7391-4498-a529-a506ada0779e,b206f2a3-5ddd-47a3-8884-c56d41266413,China,106.3456,35.3371,3.08,08/02/2023 23:41
03984dd0-1efb-40db-aa9d-1fc6e67e3eaa,fc2ab0ae-b2f6-452d-9de7-af7a739e52e2,cac63327-f1b8-4ba4-bc67-16bc66edc032,147cd3b7-c8c6-4b6d-8203-712dacfe22b6,China,106.3456,35.3371,2.01,10/04/2023 05:34
34b3846a-1e9e-4962-8182-e23e5dd007a4,972b0a11-6186-4361-9605-d49a9bbb3735,a8ec5dc7-b977-4322-8542-c7889ee7590b,0c384ba2-f2c6-4ca0-bf0a-6bac6a4bbbfa,Pakistan,73.0403,33.6941,3.38,12/09/2022 13:51
a0d32a33-ba41-4dbf-a302-31ba2d5aaa55,43a2a39e-fdfe-4624-85cd-2912e7d56164,5f6742cf-0cc3-4994-8ae8-8d67aaf586b4,bd1a59f8-8928-4e7b-be89-7b8a8346cfde,China,106.3456,35.3371,2.78,01/04/2023 19:05
b10b5a1b-1331-4a51-8822-38d64588ab9d,b40059cd-3598-400d-b8bc-00cb7e0b4c4b,9c9d7ede-4915-4fd1-a6d8-3ec8ff453c36,952079f9-5b2e-4fe8-a3a0-302fd7ced8fe,Indonesia,112.6225,-7.7611,1.34,07/09/2023 12:17
b5f6c286-08e2-455d-bf3f-9b918f453dd6,4b2a038a-ab76-4441-b2b8-8c47bc008d46,af1e4b22-9836-4ff4-bfb0-c87508e73036,2c829d9d-fe05-41cb-84cb-f634db3e50f3,Poland,19.0303,52.23,3.4,02/20/2023 00:21
cd6949dc-c94c-402a-ae4e-46ff22fe9098,5829732b-93f5-473f-bfb3-0961179a333a,5d5aa38b-9e5e-412d-b86b-e7528bcf5933,1e2d7203-4d5d-4bcd-8692-56fe354b321f,Indonesia,112.6225,-7.7611,1.37,12/02/2022 05:37
7381af47-14ee-404d-8990-a51bd5b594da,1e7a6537-5e7e-41a0-87ac-6fa270eea1c2,39e8db1f-0258-459f-9aa4-cbceb3f15dbc,5e91d1d7-7a6d-45c5-bf45-af03bdc65f63,China,106.3456,35.3371,2.57,03/13/2023 03:30
f570af7a-ef03-4967-81db-5b8b54233b43,78744eee-5125-4891-b89d-cb00a0e78162,6188ae01-946b-40e8-b472-41b6458ae3bd,9486001c-d371-4452-863e-13f6b2b4cd18,China,106.3456,35.3371,2.9,03/05/2023 14:13
a3e11eff-7ca4-4756-b9a2-2c9b624032c8,2d1491b7-9917-46b0-ad08-08366fa841d4,0b8d0acd-7391-4498-a529-a506ada0779e,ae8ad1f2-6948-4834-a3e8-7d67f3a2d137,Portugal,-9.1356,38.7219,1.34,08/01/2023 23:42
cf0f0d97-f275-4bdb-84b2-9a63c8c7320d,4a8b88a5-13a4-45ba-9b14-71f1160b28b1,cac63327-f1b8-4ba4-bc67-16bc66edc032,ad24d4a2-6d6a-4fdf-86ec-f76929fdeb10,Albania,19.8187,41.3278,,09/01/2023 21:13
d43f5190-3ff6-4f5e-b5c7-63e69d784a2f,5462ea4d-35d4-4fc9-8e1f-db0a108fa112,a8ec5dc7-b977-4322-8542-c7889ee7590b,45d226cb-97e2-468d-b960-ec20370809f9,China,106.3456,35.3371,2.78,12/30/2022 00:56
79eea96c-8957-4597-80ab-5f74e2fdac3c,e7952647-cfd7-4b3a-b371-7bf90ca24bc2,5f6742cf-0cc3-4994-8ae8-8d67aaf586b4,6d2e59c2-d835-4d09-afd5-9c09b3828f9c,China,106.3456,35.3371,1.48,05/05/2023 13:40
a618d702-607b-44e8-92ec-c318c87e6a4b,903f4876-d8a7-4b7b-a420-3404644c4e88,9c9d7ede-4915-4fd1-a6d8-3ec8ff453c36,3daa65e4-958b-4eb2-8974-52973b14d76c,South Africa,24.0456,-30.5792,3.18,07/15/2023 22:59
f0a85205-4182-41f9-aa95-18a0d956e20f,95282b3b-ceb4-4ab6-89f7-46a5f881bd36,af1e4b22-9836-4ff4-bfb0-c87508e73036,a862dc28-bd36-4575-a687-839c8bf9fb99,Brazil,-47.9247,-38.5258,1.23,09/11/2023 11:50
35f3376b-6248-424a-8e0b-72f6abd3c9f5,07765402-82ab-48bf-b1cb-313204d8abfb,5d5aa38b-9e5e-412d-b86b-e7528bcf5933,03469e27-a2dd-4368-99a3-f96625f35dcd,China,106.3456,35.3371,2.52,11/18/2022 12:26
316dbd35-a5a4-430d-997f-927369d10dce,81009408-cdf4-4afb-9153-0f520761fe9e,39e8db1f-0258-459f-9aa4-cbceb3f15dbc,cd4d63b1-f532-45d1-a117-e828eebad63b,China,106.3456,35.3371,2.02,08/28/2023 14:14
78b005aa-4f37-4c90-aefc-865af288eec3,bcf0c6dc-ed06-431e-9f79-80e39d0d0b7d,6188ae01-946b-40e8-b472-41b6458ae3bd,8786b492-1eb5-455e-ab37-26945e2bdc04,China,106.3456,35.3371,2.62,01/27/2023 08:33
89e76374-6166-4137-9c3d-804a3c00c16a,d19085a8-7eb0-4e74-9ec2-53c739f11beb,0b8d0acd-7391-4498-a529-a506ada0779e,dc1862f2-debb-4d6b-970b-94e845de677d,Mexico,-102.5528,23.6342,3.15,06/18/2023 12:29
bf37511a-f61c-4bc2-af4c-a641b3407e6f,f260c35c-ca93-4e35-b234-f418a7e2b76b,cac63327-f1b8-4ba4-bc67-16bc66edc032,1ef99c15-2172-4791-bb52-2b132ee2cf18,Indonesia,112.6225,-7.7611,,10/21/2023 12:19
8a393e87-6c66-4b93-97a8-12d913f0494f,3f2be073-fc53-4c7f-8c58-8bfbca8435e2,a8ec5dc7-b977-4322-8542-c7889ee7590b,ca99d08e-7783-466f-a24e-3207935fc6c1,Indonesia,112.6225,-7.7611,2.16,11/26/2022 15:45
c908a370-dbcb-414a-9930-649fa546a6c3,800fa15a-57c7-4cad-be73-c40428f57a2d,5f6742cf-0cc3-4994-8ae8-8d67aaf586b4,56eca8aa-8e96-43f5-a99f-1e5bdf5abf8f,Indonesia,112.6225,-7.7611,1.71,08/11/2023 15:06
7a78c19c-a608-442c-90cb-84cafb2256c3,a6c873c6-e9b2-4c65-96bc-9273dc43fd63,9c9d7ede-4915-4fd1-a6d8-3ec8ff453c36,0130b901-c4b4-4774-9dd2-d09e5f88d9d5,Tunisia,9.5375,33.8814,,01/31/2023 15:29
b5431899-bdff-49d7-aa06-6328a8976798,6f8eb1ef-04b5-4c5c-ba23-ad549612dc91,af1e4b22-9836-4ff4-bfb0-c87508e73036,8e531254-3f29-4ecd-be73-ab61208af25f,Indonesia,112.6225,-7.7611,3.99,10/21/2023 22:34
01fb1a7c-efe7-459c-9d22-c438aa36a439,97089d7c-d84d-498a-b671-136cd9f3ac9d,5d5aa38b-9e5e-412d-b86b-e7528bcf5933,341b5fbd-b0b7-4e47-85c4-fd1ea3656dc3,China,106.3456,35.3371,3.27,11/23/2022 15:18
c85536e2-6f7b-4218-8a8d-c286bd4141a5,632471eb-e377-4333-8be3-2142adfd5b6a,39e8db1f-0258-459f-9aa4-cbceb3f15dbc,b112c148-da95-4d21-ba42-7ddf77409e10,Czech Republic,14.4207,50.088,1.35,04/30/2023 06:30
940e24fc-b359-4e48-988f-816e07cdc452,38484d81-b997-44a2-8ea6-4a03da7744bf,6188ae01-946b-40e8-b472-41b6458ae3bd,7e4a404b-8627-4993-bfde-71bdd1745e33,Poland,19.0303,52.23,,10/09/2023 21:56
a9e3625a-4d48-4ac9-963c-b818cd245468,9f76ed20-0558-447c-b90c-4aeec0762c2a,0b8d0acd-7391-4498-a529-a506ada0779e,1a257404-2741-4d5b-aae3-90f1e49b0471,Peru,-77.0992,-10.7937,2.56,12/13/2022 09:35
46499e95-d92d-496e-b70e-0bd8c8152857,8ab6b6b9-75c1-452c-81a5-917225482fbe,cac63327-f1b8-4ba4-bc67-16bc66edc032,296f1010-fd8b-4feb-a7dc-64d429099a65,New Zealand,174.776,-40.4314,2.54,05/25/2023 02:37
e8c8e1fb-b0a6-401d-b512-b0d0e4b69a71,04536c87-99be-43ab-af57-8f9d390482bf,a8ec5dc7-b977-4322-8542-c7889ee7590b,d3c2f38b-249f-40c1-8230-d0ee763aa16e,Indonesia,112.6225,-7.7611,3.49,08/01/2023 13:44
197bcc9d-5bd1-4096-8d9b-c805d593631a,434df797-8b76-4c07-a07c-8aa92a551cf4,5f6742cf-0cc3-4994-8ae8-8d67aaf586b4,b206f2a3-5ddd-47a3-8884-c56d41266413,Serbia,21.0284,44.0241,3.01,11/02/2023 23:13
1b14af2f-b09a-4cad-92e3-852a4b0e04f1,9c46666b-d6b1-4de6-9702-6953f08b70bb,9c9d7ede-4915-4fd1-a6d8-3ec8ff453c36,147cd3b7-c8c6-4b6d-8203-712dacfe22b6,Poland,19.0303,52.23,3.14,08/22/2023 05:40
a4669258-7c5d-43d0-b0f1-95057e358319,230d8a60-f789-472c-90a0-f5c66dc3407f,af1e4b22-9836-4ff4-bfb0-c87508e73036,0c384ba2-f2c6-4ca0-bf0a-6bac6a4bbbfa,France,2.2114,46.2272,2.65,04/11/2023 07:16
9a03d874-fda0-42f2-acdd-d497aca723c3,16efebcb-9ccc-4f77-be84-ccce31c6a4db,5d5aa38b-9e5e-412d-b86b-e7528bcf5933,bd1a59f8-8928-4e7b-be89-7b8a8346cfde,Indonesia,112.6225,-7.7611,,10/24/2023 20:46
37a57b8c-f01c-4f5d-af5f-01309ea25f13,a6036f32-0ce4-4207-8365-ec9a17888bbd,39e8db1f-0258-459f-9aa4-cbceb3f15dbc,952079f9-5b2e-4fe8-a3a0-302fd7ced8fe,Indonesia,112.6225,-7.7611,3.99,01/17/2023 11:29
2f76b2b3-0228-4055-842c-f40fa6332cc3,04bc25f1-fc12-455b-8d6d-822cd7c98658,6188ae01-946b-40e8-b472-41b6458ae3bd,2c829d9d-fe05-41cb-84cb-f634db3e50f3,Brazil,-47.9247,-38.5258,1.11,10/02/2023 11:52
72614e0c-e4c8-4a66-9dd2-cae0c3e806b8,d14e2e78-3877-4f20-bdc9-08cf0fc7d965,0b8d0acd-7391-4498-a529-a506ada0779e,1e2d7203-4d5d-4bcd-8692-56fe354b321f,Philippines,121.7738,12.7906,,08/14/2023 20:23
7977227f-00e5-4248-8e17-7068ec656ec2,c26a6655-d0b4-4813-9a30-05895acdbb05,cac63327-f1b8-4ba4-bc67-16bc66edc032,5e91d1d7-7a6d-45c5-bf45-af03bdc65f63,Malta,14.4772,35.8965,2.36,01/04/2023 03:24
33fd1856-fd31-4dd6-aa70-13f55802ae7b,8c9c29eb-64fb-41ef-a80c-92a5d5e6bf75,a8ec5dc7-b977-4322-8542-c7889ee7590b,9486001c-d371-4452-863e-13f6b2b4cd18,Poland,19.0303,52.23,3.51,09/26/2023 09:57
2cb7b352-8b70-4c13-b421-b131aae2dd87,61b96079-bc46-4460-b59a-3ab413dcc06c,5f6742cf-0cc3-4994-8ae8-8d67aaf586b4,ae8ad1f2-6948-4834-a3e8-7d67f3a2d137,China,106.3456,35.3371,1.63,03/05/2023 17:33
759de2d9-e0b7-42b2-b705-84b445454ef7,dabe8513-c8a5-464f-b73d-089321d6d158,9c9d7ede-4915-4fd1-a6d8-3ec8ff453c36,ad24d4a2-6d6a-4fdf-86ec-f76929fdeb10,Russia,100.6432,60.0272,1.43,12/05/2022 23:04
9f27434a-1f61-4bf0-b47c-f23f0365ba88,072ca127-d6a5-4af0-8c8f-1d1a709f496d,af1e4b22-9836-4ff4-bfb0-c87508e73036,45d226cb-97e2-468d-b960-ec20370809f9,Brazil,-47.9247,-38.5258,2.07,06/26/2023 16:01
ce031711-2543-4e57-b1fb-1615ed1aa7bd,dfefd64f-9f58-4f2c-86f7-f41f8a548e51,5d5aa38b-9e5e-412d-b86b-e7528bcf5933,6d2e59c2-d835-4d09-afd5-9c09b3828f9c,Portugal,-9.1356,38.7219,1.8,09/15/2023 00:57
13dbf055-6591-4896-8ce3-881d179fc805,15d86d9c-888c-4c48-83ce-1a0eb4a6b432,39e8db1f-0258-459f-9aa4-cbceb3f15dbc,3daa65e4-958b-4eb2-8974-52973b14d76c,Sweden,16.5795,60.1282,1.84,04/20/2023 18:49
d0690e4b-9b01-4a82-8476-0b3bc1589d51,46dc0ec3-8791-4dfb-9279-a12bae54276a,6188ae01-946b-40e8-b472-41b6458ae3bd,a862dc28-bd36-4575-a687-839c8bf9fb99,Czech Republic,14.4207,50.088,3.17,02/20/2023 05:52
ec63f010-00d4-4053-950c-658e833913cd,66e2637e-a82d-4dbf-96c5-673ae97af484,0b8d0acd-7391-4498-a529-a506ada0779e,03469e27-a2dd-4368-99a3-f96625f35dcd,United States,-122.419,37.7749,2.93,10/09/2023 07:35
1cf99e5d-be69-4fe1-80dd-b4dc580e1564,1739b295-ee8b-4211-9d35-2f7c59e3edef,cac63327-f1b8-4ba4-bc67-16bc66edc032,cd4d63b1-f532-45d1-a117-e828eebad63b,China,106.3456,35.3371,1.62,09/24/2023 19:59
4bee9402-a694-474c-8859-346bfe366634,7e4c878f-3e33-483e-8a99-6ce900563eef,a8ec5dc7-b977-4322-8542-c7889ee7590b,8786b492-1eb5-455e-ab37-26945e2bdc04,Brazil,-47.9247,-38.5258,3.32,04/04/2023 14:56
c749aecd-51d7-41d2-ab0f-be283e3e31f9,54672d3f-98d9-43b2-9dc1-cf5f9f6b8f6e,5f6742cf-0cc3-4994-8ae8-8d67aaf586b4,dc1862f2-debb-4d6b-970b-94e845de677d,Afghanistan,69.1981,34.5297,3.86,10/15/2023 14:38
a5ac6c0f-ba61-4a57-96d9-a6a5ddd18646,18710473-6308-41bc-9cca-13057df024aa,9c9d7ede-4915-4fd1-a6d8-3ec8ff453c36,1ef99c15-2172-4791-bb52-2b132ee2cf18,Philippines,121.7738,12.7906,,08/27/2023 04:31
5a76d2ab-17be-41ea-8159-bd24f3be86cc,1a308399-0cf4-4527-bb29-09d4bc86f249,af1e4b22-9836-4ff4-bfb0-c87508e73036,ca99d08e-7783-466f-a24e-3207935fc6c1,Palestinian Territory,35.2433,31.9522,3.53,01/08/2023 13:01
0e9f0ac5-3ec7-48ec-a051-9c9bdd55f68a,cb1d5da0-26f8-4fb3-9b0d-4790b71548ef,5d5aa38b-9e5e-412d-b86b-e7528bcf5933,56eca8aa-8e96-43f5-a99f-1e5bdf5abf8f,Ukraine,31.1333,48.3964,1.83,03/09/2023 00:30
86fb84af-a5e2-43ce-8912-4f8814bd5617,77ece86d-7cad-4563-befe-77c8daf5394f,39e8db1f-0258-459f-9aa4-cbceb3f15dbc,0130b901-c4b4-4774-9dd2-d09e5f88d9d5,Japan,138.2539,36.2281,1.49,12/27/2022 06:28
0447b80e-fa1d-4f3f-b5cf-28f4405b12d0,8d9d895e-b891-4561-b099-738d6ee5bec1,6188ae01-946b-40e8-b472-41b6458ae3bd,8e531254-3f29-4ecd-be73-ab61208af25f,Estonia,24.7536,59.4369,3.87,01/09/2023 18:27
2a788365-b5a1-494b-a793-284067c261a4,cbdbd9bc-bb21-4f49-b87d-956eca0ac60d,0b8d0acd-7391-4498-a529-a506ada0779e,341b5fbd-b0b7-4e47-85c4-fd1ea3656dc3,Armenia,44.4899,40.183,2.36,03/05/2023 16:19
e944ca6d-25c7-4823-a883-11b3c4f24e94,9d2a793d-7405-43ec-9368-5e66ac8d1764,cac63327-f1b8-4ba4-bc67-16bc66edc032,b112c148-da95-4d21-ba42-7ddf77409e10,Indonesia,112.6225,-7.7611,2.56,04/19/2023 00:41
42673007-791a-426a-a7da-41273b4d278c,b7e80317-1681-41ef-9202-8607bbe09107,a8ec5dc7-b977-4322-8542-c7889ee7590b,7e4a404b-8627-4993-bfde-71bdd1745e33,Indonesia,112.6225,-7.7611,2.71,06/08/2023 18:49
2bb17332-44ee-47c3-874c-cf5332231305,fbcd5f50-153c-44a1-8d36-5be117892308,5f6742cf-0cc3-4994-8ae8-8d67aaf586b4,1a257404-2741-4d5b-aae3-90f1e49b0471,Brazil,-47.9247,-38.5258,2.69,05/20/2023 22:41
4258cd73-17c6-4591-b50d-3be011c6b4f1,b4baf942-65ad-45b9-955e-0559c6ec7b96,9c9d7ede-4915-4fd1-a6d8-3ec8ff453c36,296f1010-fd8b-4feb-a7dc-64d429099a65,Poland,19.0303,52.23,1.55,05/02/2023 09:57
a5c65b76-afa4-463b-b9c3-0d83d6b8240f,51ca659f-14e0-4221-9a87-096ca598f324,af1e4b22-9836-4ff4-bfb0-c87508e73036,d3c2f38b-249f-40c1-8230-d0ee763aa16e,China,106.3456,35.3371,2.34,04/03/2023 01:06
c7a7003a-411c-4d70-a620-b358acf7a42b,34e1e302-aba7-4b93-88ff-df5ed2315dbb,5d5aa38b-9e5e-412d-b86b-e7528bcf5933,b206f2a3-5ddd-47a3-8884-c56d41266413,Poland,19.0303,52.23,2.03,09/21/2023 10:42
b6a9d207-1784-4f77-8a01-48253aa2266b,68146a44-67b0-4897-8d34-6910f4d8d7d3,39e8db1f-0258-459f-9aa4-cbceb3f15dbc,147cd3b7-c8c6-4b6d-8203-712dacfe22b6,China,106.3456,35.3371,3.94,05/30/2023 08:31
019fd0de-7ea1-4256-9f84-0d8b30c7f833,65493a52-2a00-41d5-acdc-3b9e78da90f6,6188ae01-946b-40e8-b472-41b6458ae3bd,0c384ba2-f2c6-4ca0-bf0a-6bac6a4bbbfa,Japan,138.2539,36.2281,3,05/17/2023 12:47
a1881270-b8e4-4997-b6f6-6dbe19d6694a,5fdc76d0-72c6-4b76-805c-4a299b004399,0b8d0acd-7391-4498-a529-a506ada0779e,bd1a59f8-8928-4e7b-be89-7b8a8346cfde,Guatemala,-90.2716,15.7666,3.03,01/10/2023 17:16
9313be07-a366-4c81-b643-36f4a548a708,428fda9c-667a-40ef-b119-5bac710cf149,cac63327-f1b8-4ba4-bc67-16bc66edc032,952079f9-5b2e-4fe8-a3a0-302fd7ced8fe,Colombia,-74.0961,4.6728,3.63,09/05/2023 21:44
f9f6833b-8823-4e3d-be79-797d8fa6d0f1,defe249f-2fb4-4387-8dbd-90335bfe1bfa,a8ec5dc7-b977-4322-8542-c7889ee7590b,2c829d9d-fe05-41cb-84cb-f634db3e50f3,Poland,19.0303,52.23,1.41,03/30/2023 02:21
